1600
1233,1395,2
371,553,2
302,442,4
225,1503,1
880,905,1
62,341,5
255,401,9
228,1361,6
1280,1342,2
397,1516,4
846,1249,4
1123,1520,4
96,944,9
847,1307,7
67,995,10
409,747,8
883,904,3
67,1419,10
328,536,8
489,775,1
16,1507,7
19,643,6
50,1506,1
839,1436,6
570,740,1
548,1529,5
567,1237,10
1146,1169,2
133,823,4
876,1447,3
1149,1533,5
216,1399,6
204,1155,7
726,1286,10
254,928,6
673,873,7
756,911,5
367,1018,9
1227,1382,9
128,1519,7
187,1074,1
178,1235,8
234,466,2
513,1543,1
455,608,6
1080,1398,4
401,783,5
47,1101,10
819,1524,9
494,1486,2
845,1500,8
1215,1416,7
101,733,7
6,1132,6
511,801,8
1195,1553,4
343,1427,5
226,359,5
410,1449,9
1032,1230,6
752,916,9
873,931,3
1160,1483,9
493,1252,2
131,331,2
28,423,2
773,1211,2
245,708,7
920,1053,7
462,1068,5
1213,1529,2
251,363,3
409,1245,4
583,1379,9
424,1530,3
315,1511,9
47,858,4
1168,1273,9
479,1376,6
387,947,6
1389,1574,10
594,989,8
110,1054,9
481,690,3
157,309,5
879,1140,6
610,705,3
523,818,8
413,1353,1
22,1192,3
728,952,5
777,1076,5
580,1309,8
470,1208,5
110,473,10
227,1505,8
340,945,7
407,1124,3
726,1528,1
487,1460,6
762,801,5
240,1525,3
667,1250,5
1310,1318,1
1446,1535,6
1060,1252,2
129,771,2
616,1507,5
5,676,4
970,1405,8
527,614,7
345,1199,1
645,1091,6
974,1144,2
317,318,3
623,1290,7
986,1486,4
282,689,9
248,306,8
686,1107,3
444,1291,4
97,956,1
14,172,4
360,652,4
147,802,2
594,618,8
956,1142,3
1566,1597,7
325,1444,3
368,1030,6
123,185,8
540,674,5
65,555,7
774,1545,3
688,701,10
386,1269,7
1094,1205,4
484,1541,6
908,1194,10
837,1502,9
738,802,3
1028,1159,9
1179,1516,2
1113,1159,4
1027,1519,2
216,1557,3
491,1383,8
522,1504,9
668,1490,2
473,1104,9
344,1571,1
1289,1442,8
311,822,7
174,1531,4
6,702,2
377,658,6
778,1321,4
182,1031,3
59,707,4
328,602,2
1594,1598,9
240,676,1
42,1371,10
337,667,6
109,677,3
284,525,8
416,1293,9
794,823,1
842,1052,4
401,432,9
115,883,7
675,1473,9
229,1494,6
703,869,10
221,634,5
888,906,1
637,1133,6
601,809,8
661,1367,9
78,1551,4
470,730,1
701,1414,3
989,1404,10
128,1450,7
709,873,4
386,639,8
209,1488,2
526,1337,2
192,1231,7
940,1321,9
87,1127,10
122,672,2
618,1309,6
604,1299,2
66,1269,2
1363,1493,9
291,1023,1
540,1408,1
1049,1367,6
312,1249,1
495,1024,1
88,408,7
180,1365,6
441,1486,4
455,808,8
304,771,10
799,1449,2
1283,1437,9
449,609,6
321,1210,9
585,1311,2
283,1511,5
725,1454,1
417,832,8
257,1578,5
951,1016,8
217,1112,2
1138,1240,10
1291,1325,10
752,1574,3
771,1088,8
169,671,2
181,1548,4
211,1341,9
507,1173,1
452,629,5
1032,1258,8
429,608,3
337,862,7
181,300,3
1279,1520,6
807,1201,8
45,1262,2
805,1434,1
447,1011,5
106,311,3
128,1119,8
208,844,2
356,1325,7
290,1539,7
236,544,4
111,421,2
76,815,5
253,1056,9
10,1135,9
1488,1547,9
429,886,3
871,1064,2
905,1087,3
149,580,6
187,1019,8
119,1468,7
178,442,5
597,874,4
405,1384,7
139,296,4
1122,1428,8
647,1148,8
934,1158,8
317,623,4
320,1336,2
973,1279,8
505,767,5
539,1536,7
599,1086,4
850,1117,9
140,1277,5
1070,1160,8
218,434,7
771,1162,4
793,1427,5
1363,1388,3
1140,1183,7
644,1508,10
812,818,4
368,1507,1
277,416,2
358,1013,1
113,965,7
905,1304,1
722,840,3
214,1466,7
296,1243,8
848,931,1
569,1216,5
73,864,9
1024,1193,6
1265,1576,3
612,960,5
414,948,7
625,1596,6
492,853,7
392,554,6
338,1583,2
755,1195,9
40,281,3
796,1242,2
270,983,4
999,1290,9
192,478,7
1416,1484,4
606,1266,10
544,1239,6
89,941,6
316,349,2
1436,1528,9
182,1171,9
356,1357,3
233,1522,7
233,1477,1
206,373,8
892,1376,5
20,422,4
193,674,9
568,785,3
1002,1132,4
1176,1447,6
711,813,8
462,1517,8
277,728,10
189,1384,8
321,1545,10
191,1016,10
319,1232,10
961,1452,4
1156,1586,9
382,978,10
577,1447,1
188,485,3
494,1327,1
458,518,2
1311,1582,8
98,829,8
328,845,2
794,880,8
318,1246,2
763,871,7
476,1435,2
618,1049,5
651,1080,6
903,1215,4
830,1225,6
50,581,6
174,1114,7
1180,1540,6
401,506,3
336,784,8
263,1352,2
838,991,5
622,646,5
54,236,10
969,1439,4
17,937,9
34,390,10
321,564,10
1406,1468,2
1448,1516,8
210,302,9
872,1332,10
970,1495,1
754,1473,3
1017,1031,2
478,607,9
864,1195,9
239,1287,1
711,796,3
41,157,1
234,1366,1
745,829,10
272,1034,9
251,1019,1
335,843,7
508,1000,7
1394,1465,9
966,1334,1
861,898,6
398,547,6
393,746,6
1375,1599,8
215,1104,8
198,230,5
105,1172,10
1023,1381,8
484,1002,7
253,353,3
1103,1456,6
106,451,10
539,1276,7
472,971,7
210,982,9
183,730,2
981,1015,4
1017,1384,1
96,1049,6
1165,1373,4
179,1223,6
412,1119,3
286,1301,6
208,1343,5
44,668,9
278,1572,2
722,1095,6
764,1132,2
766,905,5
596,1544,7
763,1391,6
878,1002,5
477,634,8
290,401,8
85,758,7
138,149,9
843,1312,4
361,444,9
673,1482,6
397,1231,7
424,533,1
212,345,10
376,1109,8
169,677,2
893,1360,8
1332,1450,1
710,1024,9
186,1117,5
455,1595,7
857,1051,2
763,1029,8
1250,1503,2
305,1181,2
552,675,5
910,1324,6
857,1512,5
196,826,3
10,495,2
948,1160,2
504,741,10
275,1222,10
124,577,4
85,1021,8
229,913,5
341,1471,4
448,1036,4
1151,1201,9
486,1431,8
379,557,4
60,523,2
385,790,3
232,1318,10
1012,1312,7
6,1279,7
682,1352,9
447,1094,9
423,898,7
874,1102,8
127,1292,8
240,895,10
494,979,6
591,1145,2
359,1433,9
1333,1515,1
673,1544,7
806,965,2
815,1188,8
669,886,5
507,651,5
161,559,7
99,1501,4
667,1244,3
666,1359,9
278,1043,1
749,1194,3
54,886,6
132,608,10
842,1206,1
83,198,6
698,1303,5
273,488,10
112,1086,10
225,883,2
643,872,5
81,339,5
179,749,9
155,1121,2
1134,1397,3
116,721,7
197,554,10
1211,1377,8
697,1566,7
1227,1365,9
873,1288,7
352,432,9
391,1045,4
216,800,5
231,1411,5
399,630,3
138,1224,4
911,925,10
324,1540,2
203,1591,9
376,1004,9
193,234,1
323,1109,9
125,862,3
1253,1313,4
58,1336,2
701,780,4
327,497,6
1248,1576,5
358,438,3
176,211,8
274,544,9
1116,1245,4
756,1089,3
214,323,3
326,1194,7
729,1260,10
550,1575,6
481,1364,9
706,1424,6
514,797,6
416,1206,2
482,1388,2
148,1562,4
237,1308,1
726,1435,10
1163,1470,5
34,1000,9
1132,1142,6
342,895,2
222,1160,9
708,845,8
356,1316,4
222,488,7
384,1401,1
380,728,8
260,1255,1
912,930,10
1210,1532,2
96,1507,3
251,512,10
552,1088,10
97,455,1
302,813,8
12,505,10
918,1147,4
389,537,4
1505,1512,9
423,469,1
222,430,2
121,1167,3
397,473,8
54,772,4
1049,1080,6
1131,1135,2
761,1582,10
549,1496,7
1030,1373,1
1009,1395,5
1086,1117,8
454,1011,10
54,1193,8
780,1522,6
270,1443,2
705,1450,10
882,1162,4
605,1102,8
721,1261,10
717,1485,3
505,1460,9
865,1388,3
116,537,3
380,1130,4
533,1425,6
1078,1082,4
97,458,3
155,949,6
283,923,9
1130,1184,4
475,631,4
131,1299,5
874,1373,9
446,1305,9
153,171,4
118,259,10
20,424,3
479,773,6
627,1417,1
288,1359,3
837,944,10
547,1214,9
166,1332,2
758,1551,7
524,1021,6
214,749,1
656,1189,6
290,1257,4
798,872,6
29,1201,3
483,1383,7
129,787,8
228,729,10
588,1175,9
796,824,7
261,1397,9
292,477,5
10,12,5
1067,1498,5
4,507,10
471,1475,10
232,493,1
168,612,9
520,1465,4
823,1081,8
250,1459,8
622,632,7
948,979,6
80,985,8
738,1245,6
319,1586,10
67,1440,9
835,1553,6
1292,1493,10
791,809,10
441,978,9
358,1335,10
261,749,5
163,879,5
420,1223,8
1210,1518,8
213,1439,5
1123,1359,8
134,1080,9
1304,1547,10
486,1333,5
524,1001,1
380,1110,8
897,1277,6
178,764,10
124,1111,7
357,423,3
911,1573,4
438,816,2
853,1551,10
477,730,3
719,1209,5
447,1169,6
682,1157,7
186,1551,10
885,1112,4
80,1415,8
430,1411,10
272,874,10
441,973,6
397,946,2
970,1186,2
1171,1406,2
48,878,10
1115,1437,6
281,1541,8
405,796,1
735,1143,6
851,894,1
665,1204,10
441,1543,8
948,1476,2
437,757,4
125,723,5
1050,1580,6
82,743,6
36,602,2
299,1505,5
862,1125,2
541,921,1
696,996,6
243,1441,10
211,715,10
1036,1394,9
71,1168,10
1162,1345,6
438,722,8
484,1386,4
896,1416,6
426,610,9
55,517,6
23,1508,7
691,1065,5
437,1021,2
1186,1389,7
225,1166,5
311,810,9
113,542,4
1372,1399,3
867,1022,5
66,565,4
20,1536,3
407,1048,1
91,1510,8
736,1533,4
909,1448,8
524,1006,8
785,909,1
550,1530,1
1223,1452,7
673,1511,3
416,1142,10
27,578,5
856,1116,8
463,805,3
670,1518,2
99,1556,2
413,1554,2
87,368,9
1027,1069,8
104,1448,1
706,1276,5
914,1390,8
498,703,9
12,1599,7
337,570,5
304,323,2
492,858,2
1434,1592,2
54,1501,4
310,1105,3
134,1024,4
1048,1092,5
227,921,6
472,1434,6
59,620,3
1053,1209,4
460,1422,5
138,567,8
1206,1284,3
29,426,8
230,1285,7
1357,1436,9
90,719,8
244,587,4
1346,1531,1
241,1344,3
295,695,3
145,391,1
167,1476,9
221,1186,10
274,733,6
293,296,5
192,1200,10
1023,1070,1
437,1457,4
1126,1327,7
567,1316,2
419,638,2
241,989,3
776,1122,7
419,975,4
919,1158,6
781,1072,3
59,1325,7
503,1003,2
683,1440,2
703,1500,6
203,779,4
375,962,10
587,1545,9
1135,1388,7
702,1442,1
647,666,4
803,957,10
1258,1395,8
233,1399,10
538,1222,3
439,1379,1
779,822,1
200,1290,5
524,1592,2
610,831,8
111,935,4
303,1407,5
681,787,10
1573,1590,10
977,1466,7
1072,1233,6
106,501,1
713,1114,10
394,1560,9
563,1487,1
602,990,1
494,595,3
197,645,3
507,1063,5
227,966,8
756,1275,6
102,289,6
799,1408,10
18,914,9
518,1304,3
436,785,10
693,801,7
584,723,4
779,867,6
1142,1297,5
86,1519,1
568,987,7
766,1475,4
570,1351,9
764,1031,9
118,1548,6
923,1015,9
306,1032,3
448,530,5
584,1568,6
758,1591,6
267,931,10
144,1018,8
914,1271,7
647,1574,8
192,922,10
1056,1318,3
23,267,6
445,1420,2
769,1360,8
181,1352,9
156,1286,4
921,1135,2
471,856,1
16,364,9
613,701,2
1110,1168,9
161,1255,2
1027,1402,1
151,1098,2
301,1425,9
214,459,2
865,1379,10
810,1353,9
20,1598,9
1183,1426,9
400,932,6
312,765,10
1164,1515,6
606,1581,4
702,783,5
88,1331,3
877,1505,8
209,1365,4
775,829,7
336,1046,2
1428,1540,1
85,620,10
180,883,2
904,989,10
432,574,8
516,1099,1
1315,1360,3
236,1052,1
1050,1510,5
751,1345,2
421,1291,5
934,1126,5
745,1587,3
115,1360,1
117,1120,9
551,731,10
414,499,4
82,552,7
177,736,3
564,1387,7
594,987,6
567,1303,1
431,1205,6
1175,1387,4
221,1133,4
125,599,7
325,1339,2
36,86,10
665,849,5
593,644,10
425,564,4
78,938,6
738,1536,9
520,983,2
49,1016,4
1132,1359,9
203,598,8
196,384,4
11,1020,8
267,298,2
619,1098,3
51,270,1
302,496,1
715,1446,8
60,1486,6
34,1316,2
683,1339,6
270,1045,10
628,766,7
148,620,5
382,1272,9
385,1238,4
458,883,5
482,1006,9
288,721,7
120,180,10
1209,1262,6
535,1448,6
631,884,3
290,950,4
236,802,10
165,450,4
398,1445,9
715,839,8
608,1525,10
417,1571,1
412,1224,7
859,1167,2
536,1293,10
144,897,6
209,925,3
836,1255,2
485,647,9
458,1449,10
167,1573,2
61,1060,6
113,394,7
721,754,5
902,972,2
1263,1315,2
531,962,4
715,1474,6
47,58,6
192,1541,8
636,1024,10
520,1494,5
595,1034,5
530,1026,3
779,937,5
1018,1500,8
1015,1164,8
1103,1488,2
527,1577,9
1218,1344,6
338,547,2
658,974,2
322,899,9
215,872,9
239,609,2
885,947,10
133,637,4
334,377,1
114,617,2
17,100,8
1232,1327,1
891,1226,2
529,1359,6
183,1563,3
3,1589,5
1381,1417,2
553,1351,6
428,554,9
617,1096,4
295,1171,10
861,925,2
774,1006,4
244,515,5
12,403,9
13,161,8
330,1599,10
246,1262,6
83,791,9
1200,1338,2
506,801,5
169,365,3
251,1415,3
402,804,1
146,686,8
173,1450,4
1287,1457,10
446,563,5
908,1507,5
66,1257,1
571,1071,5
1519,1522,9
217,550,2
19,256,1
566,904,6
399,1480,7
260,870,4
642,966,8
368,1117,6
245,1179,6
1012,1077,9
1083,1089,1
150,351,7
218,1097,1
742,1032,5
354,1387,8
725,1301,5
221,766,10
16,278,3
548,1296,7
328,1136,2
271,1319,6
329,1205,10
660,713,8
492,1159,7
480,925,8
1261,1328,10
100,101,10
1054,1331,8
168,1004,1
245,1579,10
164,1431,1
4,787,3
217,1477,2
661,740,10
493,1003,3
456,1350,7
509,857,4
630,1184,2
1157,1252,7
202,896,3
496,634,5
718,1440,6
306,369,3
199,1095,5
643,921,1
240,1284,3
179,1053,5
1432,1580,7
551,588,1
200,1563,1
194,265,9
261,961,5
383,725,5
533,603,9
761,1043,8
618,1356,5
1502,1512,9
1013,1393,4
1053,1188,4
1079,1291,6
1066,1103,1
1009,1298,10
1107,1347,7
519,1291,4
209,777,8
889,978,2
330,655,10
1079,1402,1
785,959,10
537,1298,4
618,1176,2
521,622,8
847,929,7
888,1109,7
641,1596,6
727,1337,4
866,1143,8
67,1208,10
1120,1444,10
250,396,5
974,1317,3
106,1417,3
705,738,10
390,1221,10
1520,1554,9
193,939,1
410,884,4
956,1034,5
1160,1468,2
134,1319,1
481,1354,10
112,178,1
664,1448,5
611,1205,5
1401,1437,9
343,1594,1
154,870,10
949,1452,7
1395,1495,3
117,1117,2
402,823,8
312,1590,6
103,1371,5
423,765,8
66,1032,3
759,857,2
604,1034,10
946,1591,6
666,1208,2
732,1014,10
124,1188,5
543,1305,8
110,886,6
991,1415,4
141,1115,8
1276,1291,5
76,604,9
379,659,2
785,864,5
635,984,7
827,1482,1
553,1582,4
744,1159,2
327,1540,6
1349,1427,2
299,1161,4
831,1552,5
4,718,7
312,850,8
730,1189,9
753,1311,10
17,1369,4
1537,1550,8
728,1359,10
669,1240,2
918,1534,5
658,1340,3
265,385,5
543,1132,9
37,1341,7
960,1546,8
8,1397,10
101,464,2
262,1058,2
1039,1400,6
785,1431,7
820,972,5
746,1094,5
988,1186,10
1570,1591,8
1045,1421,7
1009,1414,6
1065,1490,3
267,1425,10
770,1025,2
115,802,9
695,1183,3
580,860,4
426,978,1
333,854,2
26,1028,8
197,480,5
817,1405,2
1339,1574,7
88,910,8
1389,1460,8
549,1262,2
502,1506,8
656,1192,7
971,1107,10
1229,1465,7
30,148,7
683,1348,2
291,1522,8
742,1460,3
404,943,7
827,1225,6
349,1425,4
5,1327,2
1019,1100,4
435,1056,5
808,967,2
1044,1321,10
198,331,10
100,1458,10
374,1081,10
996,1029,7
150,866,9
161,831,6
1272,1390,8
891,971,6
625,708,4
265,1514,10
84,570,10
420,694,1
262,573,6
461,1379,4
858,1437,1
534,1490,6
259,1240,4
223,1093,4
886,1208,7
272,446,3
483,594,4
409,678,7
1117,1451,7
286,1521,5
371,993,1
354,1104,7
298,332,8
1349,1420,9
53,133,5
1209,1537,4
1482,1585,7
464,1399,2
305,1496,2
323,1151,7
815,1336,9
5,981,4
622,1033,4
534,790,5
688,748,1
27,300,3
489,1304,2
940,1166,4
225,241,10
216,1575,7
98,695,1
1391,1407,7
635,1110,5
4,392,8
133,502,1
839,1414,9
543,1581,7
115,1567,10
371,984,10
533,1312,2
887,1400,4
1389,1518,1
453,1122,5
1325,1354,9
1520,1569,10
361,619,2
600,843,3
890,1404,2
577,1518,9
153,319,9
466,772,8
1353,1355,7
569,1124,5
153,1252,3
973,1328,10
1459,1527,2
796,1206,4
269,472,9
222,1081,7
949,1577,2
1170,1411,8
824,1393,1
1456,1501,1
538,1083,9
474,1239,4
1345,1347,9
226,778,4
1326,1534,10
752,1509,6
377,1423,9
760,1453,4
709,1439,3
1282,1379,1
1099,1354,8
282,799,6
59,135,9
1263,1266,3
16,1048,1
94,281,1
107,924,4
632,1122,7
110,462,9
6,884,3
634,1372,8
173,263,6
197,1497,10
649,1147,1
237,856,5
687,868,7
11,983,7
164,658,7
1203,1317,6
732,1354,8
527,1424,9
92,801,3
652,1550,7
925,1083,4
1138,1314,7
115,1462,7
900,1132,3
1280,1486,9
531,797,2
17,872,10
446,589,6
384,1161,2
633,1151,7
1019,1482,1
123,1331,3
904,1455,4
762,1254,5
287,303,1
809,1333,1
265,1407,5
744,768,8
169,300,6
83,238,1
178,1081,6
713,1585,5
642,1547,1
584,1250,5
804,1570,8
267,1166,9
200,533,7
66,1323,1
73,1514,6
238,1337,9
538,618,10
548,1526,2
621,1297,10
444,593,8
522,1384,10
1065,1094,5
399,527,2
726,952,7
386,795,8
899,1426,6
571,1565,5
426,1557,5
986,1516,2
332,1338,4
1323,1391,9
75,894,10
220,518,4
1231,1325,2
387,1457,2
129,1362,6
451,603,2
593,948,1
1066,1206,3
550,1345,5
297,770,8
609,1322,5
190,209,8
273,621,9
522,858,10
22,1095,9
1345,1372,5
834,1265,4
840,1220,9
1291,1357,6
44,559,1
548,887,5
617,1005,9
430,1499,5
490,597,3
882,1257,10
542,1256,3
177,1111,6
822,843,5
1291,1334,8
1031,1414,7
367,500,7
837,904,10
326,1045,8
1082,1231,10
1100,1117,1
992,1438,5
1245,1324,10
487,1353,8
193,681,3
846,1524,8
889,1357,2
202,479,9
407,1054,2
114,1350,2
799,1020,8
1171,1244,8
130,400,9
484,1382,2
151,344,1
364,843,10
105,1331,7
300,1106,5
85,539,6
1291,1589,2
871,1021,1
792,1043,9
572,818,9
305,589,10
470,1168,2
976,1306,10
541,1028,9
634,1462,3
1336,1359,10
109,481,5
896,1180,1
774,1127,10
1210,1482,6
147,1381,8
123,1097,8
143,895,1
763,1181,4
244,1534,10
297,1038,8
89,1337,9
954,1218,1
751,872,7
706,829,1
131,648,2
1041,1319,9
1043,1129,1
1108,1428,6
380,700,7
176,1466,4
123,337,3
321,346,4
957,1528,6
823,1207,1
411,514,1
170,1508,6
210,1295,8
939,1011,10
170,436,5
566,1166,3
1115,1484,9
430,901,10
353,686,9
384,776,10
897,1513,2
839,1384,8
553,1343,3
211,602,5
35,250,6
197,219,9
576,1289,1
544,1177,9
7,673,2
591,671,1
917,1101,3
630,1384,7
405,1093,2
66,1325,5
1018,1072,1
597,1186,4
1105,1416,4
202,446,4
606,1330,8
209,1371,2
1200,1369,1
388,641,7
206,798,4
578,1157,7
142,1514,4
517,1293,2
1397,1515,7
920,1475,7
533,1181,5
791,1584,9
838,1063,3
299,448,7
102,1480,6
451,1488,10
658,934,2
920,1573,4
971,1429,6
165,1076,5
253,951,10
211,1218,3
741,1565,1
444,953,5
394,1121,9
348,1007,6
377,968,3
875,1326,8
16,466,5
458,1451,3
712,1129,10
1460,1595,5
499,805,6
767,794,7
715,838,7
309,1022,10
240,1283,7
106,520,5
64,166,6
247,1466,6
130,1590,7
369,1419,2
262,286,1
385,1291,8
175,607,6
1294,1372,6
202,1377,7
585,1456,3
35,1264,10
1088,1468,4
519,1514,7
1117,1199,5
1377,1578,9
402,736,1
1079,1397,2
637,899,3
473,1234,8
4,350,2
1158,1349,10
1179,1394,1
61,1510,7
848,1538,1
1294,1410,1
1015,1084,4
658,967,5
1303,1431,9
468,1074,7
276,727,7
130,1054,8
115,1077,2
211,1332,1
686,1118,9
829,1529,3
59,105,4
1022,1449,2
249,1536,3
515,1287,5
377,744,4
1143,1323,10
211,543,5
738,1532,3
1144,1449,8
125,509,9
1048,1315,7
221,1480,3
832,1345,4
20,806,9
78,813,8
474,1122,5
1138,1589,1
1506,1520,3
395,1159,7
1557,1571,2
102,623,6
478,1532,7
466,1153,4
1019,1153,8
103,1053,7
789,809,7
1083,1347,10
1286,1352,4
527,1291,7
23,1077,6
810,1263,4
207,260,5
85,1356,3
416,417,8
1465,1576,5
648,769,7
55,488,3
613,828,1
916,1039,7
644,1404,1
1429,1493,5
195,635,3
497,1049,2
757,1327,9
202,624,3
160,1122,1
389,1181,2
772,1104,4
303,860,8
198,337,3
187,462,4
723,950,8
433,1029,8
392,1543,4
454,1102,5
338,1296,2
899,1163,2
227,1277,7
163,705,10
998,1509,7
534,660,8
252,783,1
1067,1436,9
320,1235,7
622,867,8
966,1518,6
1512,1555,10
290,892,10
237,468,10
359,702,3
151,1313,8
16,1316,3
69,319,10
65,104,4
793,1296,9
134,614,6
722,1127,9
134,606,4
849,904,6
101,644,4
1228,1448,5
781,1397,1
914,1345,4
1226,1241,4
169,1279,9
1511,1551,5
870,1594,3
959,1015,6
425,1589,4
793,1509,2
481,1523,6
482,777,7
700,1079,7
1138,1250,5
1261,1458,4
825,1083,8
185,1355,3
