800
58,437,10
68,424,8
212,301,8
172,374,6
224,487,8
203,585,6
387,709,9
18,648,4
44,491,6
79,417,3
18,76,4
560,630,7
210,515,3
276,630,9
67,676,2
431,763,5
127,732,10
50,288,10
56,301,8
709,786,8
397,601,1
85,681,3
43,275,5
520,706,6
21,786,8
186,790,5
214,568,7
242,316,4
650,664,4
560,572,8
503,662,2
673,717,1
18,66,8
118,768,9
299,315,8
386,467,1
97,265,10
286,292,6
336,771,8
223,792,2
240,651,9
277,634,9
61,187,6
240,407,6
45,200,2
112,349,3
218,782,5
154,605,9
600,661,10
425,482,10
8,590,5
330,706,7
31,346,7
388,741,2
39,238,5
354,410,6
514,610,10
109,545,7
257,457,9
617,662,3
86,488,4
65,244,3
462,655,3
103,348,8
112,331,9
238,281,8
74,379,6
500,763,9
374,718,9
5,684,10
626,695,7
414,513,5
361,660,7
21,598,5
318,571,7
244,535,1
433,617,8
5,230,6
187,336,7
449,462,10
123,160,8
302,555,5
100,522,6
267,442,4
124,683,1
381,502,1
120,583,9
298,486,4
166,637,10
300,353,3
229,606,7
478,531,2
6,235,9
567,660,10
152,772,6
380,442,8
386,619,5
175,282,8
85,311,8
121,615,4
237,539,1
519,607,1
193,308,2
62,475,9
449,534,8
98,575,3
332,353,7
555,679,9
273,655,4
329,408,3
488,768,6
365,764,3
66,108,5
678,744,3
154,336,3
285,645,9
246,348,10
369,640,10
202,734,2
124,253,6
186,476,7
432,434,3
100,704,6
35,148,10
170,275,5
230,323,4
426,650,7
350,518,6
212,576,8
349,786,1
137,245,5
142,617,2
290,539,9
432,680,1
238,491,8
227,540,4
393,490,2
211,634,1
195,544,5
307,709,3
100,159,3
400,457,10
97,324,1
351,693,9
480,508,5
208,443,4
351,760,10
128,423,8
518,675,4
500,748,8
414,772,7
152,386,5
156,683,1
153,610,3
309,481,8
109,549,5
113,543,6
91,339,1
160,412,2
226,648,6
279,654,5
143,445,2
476,540,3
410,547,9
266,567,2
225,329,2
444,634,10
654,767,5
365,664,2
46,711,2
484,790,9
28,159,1
493,632,10
610,636,1
248,729,8
26,690,10
293,516,2
23,41,7
304,370,4
57,250,2
265,315,6
321,431,2
38,193,1
344,628,3
257,764,8
403,506,3
132,343,1
735,739,2
125,582,8
207,357,10
348,742,8
294,467,6
59,344,1
437,579,1
413,683,4
543,668,9
57,498,8
504,617,5
223,347,6
189,292,1
669,697,7
441,648,7
67,68,2
35,69,3
43,58,9
327,404,6
650,797,4
152,155,9
681,779,1
196,321,4
356,676,3
562,639,9
72,357,1
356,689,6
91,202,9
530,670,4
150,659,8
210,559,7
46,289,4
192,637,2
226,331,7
11,422,5
171,775,9
250,344,3
358,643,3
263,314,3
35,711,4
145,521,7
563,665,5
169,341,7
65,593,3
118,244,5
641,771,3
77,410,6
279,748,5
475,522,2
209,664,4
331,714,1
223,660,2
96,469,7
93,735,3
71,692,4
66,793,3
590,794,9
196,477,10
418,700,5
412,557,2
177,779,10
14,326,1
100,105,5
169,267,1
287,748,6
201,573,5
119,707,5
356,523,1
13,522,3
716,800,5
65,794,5
65,497,5
54,717,1
128,200,1
348,410,1
215,242,7
268,305,8
13,106,10
242,703,8
188,349,4
122,188,2
38,743,5
155,450,3
60,128,6
712,716,6
477,656,2
321,731,1
328,465,3
169,388,4
356,414,8
578,729,4
290,560,6
48,693,5
353,740,5
195,235,3
60,432,3
61,496,8
155,769,5
312,771,9
727,729,10
39,59,7
144,215,8
162,564,9
416,577,7
238,512,9
110,169,9
325,584,5
685,725,5
108,241,1
282,667,9
230,231,4
172,539,10
385,619,7
426,732,9
3,333,3
50,415,4
106,457,10
499,624,5
17,412,3
84,103,2
357,610,5
735,782,3
378,734,10
27,540,2
418,596,7
216,765,10
571,771,2
221,522,9
159,422,6
572,754,7
107,761,4
130,500,1
347,702,6
143,366,3
370,798,10
491,664,5
492,717,6
191,788,2
679,718,10
375,693,8
281,661,3
529,694,3
634,800,5
26,610,7
16,107,9
57,121,2
161,307,5
147,438,10
106,446,4
175,239,7
329,629,4
1,59,1
339,767,6
184,765,9
50,153,1
104,207,3
485,730,9
397,761,2
271,754,9
191,603,4
582,653,8
118,750,3
156,700,6
186,693,5
138,447,7
547,733,2
55,79,1
248,618,7
576,782,1
224,390,9
218,441,2
489,544,1
635,656,9
315,690,4
39,288,5
660,720,9
324,587,4
54,172,9
440,730,10
70,498,8
614,678,1
374,424,10
160,271,6
318,654,4
134,779,1
96,397,8
147,532,10
677,745,4
359,417,8
227,491,3
195,314,9
61,220,8
561,601,5
264,608,5
73,788,9
259,406,8
382,426,5
203,778,2
337,466,2
488,521,2
229,604,6
111,784,6
692,697,2
652,692,8
258,629,10
320,776,1
672,760,6
73,742,7
292,348,1
197,722,1
301,740,1
354,772,1
144,353,4
157,713,7
91,199,9
530,556,3
92,380,2
48,135,1
604,618,3
11,523,10
486,747,1
385,598,9
76,609,5
96,751,9
194,441,10
654,703,4
611,616,8
185,578,4
435,497,9
334,417,7
516,626,6
617,671,2
381,486,8
652,655,8
199,554,2
152,757,2
273,775,7
13,131,4
349,662,9
392,442,3
232,707,8
34,698,10
194,337,7
458,497,7
704,765,4
540,725,7
340,432,1
289,402,9
257,620,6
384,790,2
16,214,10
125,169,3
411,451,10
310,450,5
125,742,9
593,599,7
143,691,8
479,768,8
137,667,2
25,749,6
355,759,1
417,701,9
104,328,5
431,458,9
59,770,2
79,186,1
102,452,7
130,417,1
98,551,6
177,264,8
483,541,10
437,494,2
455,796,2
162,616,8
197,589,9
261,274,6
662,698,8
111,505,7
461,706,10
417,638,10
412,696,3
635,659,6
250,784,10
221,452,1
512,555,9
126,291,1
325,621,3
186,477,6
189,211,8
343,555,10
47,181,8
85,490,9
270,638,4
92,406,6
236,593,9
50,722,1
387,721,4
461,505,7
525,711,6
293,307,7
110,233,8
357,473,10
481,489,7
437,658,5
156,344,4
347,579,5
686,773,5
86,349,6
142,520,3
426,624,1
293,399,7
201,290,5
416,693,6
349,774,8
244,753,5
355,619,6
707,768,9
13,389,7
382,661,2
66,452,4
219,753,8
107,132,10
16,117,6
254,362,7
541,647,7
100,437,8
544,673,8
386,436,10
666,799,8
186,540,3
582,759,8
266,356,9
311,345,4
721,725,1
29,775,1
531,737,3
461,553,3
136,674,4
62,761,7
689,793,7
2,410,2
109,724,10
107,201,1
109,614,9
57,221,1
502,678,7
455,715,7
312,450,1
140,549,1
452,473,3
346,635,2
3,515,6
18,364,7
399,430,1
650,712,9
39,326,3
522,525,9
401,758,7
226,439,9
139,611,1
687,744,7
307,658,8
461,484,9
271,736,7
524,709,9
530,624,9
44,189,10
210,366,4
289,590,1
102,796,5
135,314,1
253,519,6
786,798,5
599,742,4
391,656,9
514,581,5
117,280,10
34,504,1
112,711,8
24,492,7
197,348,10
151,482,9
600,632,3
388,798,3
456,746,7
362,369,2
224,724,9
47,543,10
256,778,5
130,291,8
235,368,4
617,647,3
65,503,4
168,502,9
373,574,3
516,537,4
232,703,5
41,163,5
271,722,10
4,236,9
178,359,10
161,162,4
12,543,4
403,723,8
186,585,10
248,337,8
259,742,2
269,764,6
128,617,5
286,514,7
196,746,3
582,648,4
68,371,1
129,548,5
108,381,6
131,578,10
313,525,3
450,755,9
153,570,2
10,238,10
191,692,4
615,743,3
16,361,8
273,386,1
478,598,5
291,395,7
423,698,5
403,720,5
62,516,7
354,769,2
448,769,1
163,271,1
62,573,7
56,703,6
62,564,4
141,699,3
19,189,6
71,419,2
634,670,5
112,494,2
250,565,3
536,779,8
292,671,2
316,335,8
27,393,5
132,781,3
289,296,3
11,211,8
54,769,5
665,684,6
148,783,7
23,295,2
483,763,5
81,386,9
119,526,4
86,739,5
278,432,4
113,168,1
290,455,2
112,346,6
230,720,7
34,738,10
532,719,4
88,724,6
318,653,2
564,792,8
83,557,3
124,679,2
461,696,7
295,794,7
181,710,9
88,603,9
100,459,10
549,681,8
182,411,5
455,645,10
289,600,3
233,553,6
242,336,6
221,507,3
70,450,10
30,677,7
526,779,6
529,587,7
505,732,3
62,395,4
294,772,9
340,704,2
6,606,6
32,537,10
292,494,9
251,509,6
764,771,7
711,753,10
258,402,6
403,762,6
167,569,4
466,587,6
308,393,9
373,580,3
266,289,9
20,610,7
3,198,1
139,263,6
162,756,8
228,231,7
1,711,4
372,423,9
93,580,3
100,487,6
337,557,7
198,773,8
266,527,5
170,373,4
249,670,5
210,459,6
96,269,8
141,534,7
58,593,1
504,711,8
353,613,2
21,61,7
130,370,2
628,672,1
326,542,10
152,273,3
239,514,5
442,541,4
572,603,3
467,633,2
288,456,8
80,656,4
343,677,3
64,567,6
303,497,8
87,740,1
61,223,5
102,268,2
253,573,6
173,350,2
600,610,8
249,264,2
150,705,5
3,38,4
451,483,7
239,524,5
399,509,5
124,151,4
110,766,1
416,732,2
523,728,6
108,541,1
529,646,5
10,419,4
43,107,9
99,198,4
60,451,10
92,785,5
555,650,5
372,552,2
600,718,3
75,439,9
34,615,2
116,448,1
69,533,3
555,784,5
106,751,6
243,728,1
10,736,7
238,653,9
176,179,10
22,391,3
114,460,3
58,136,2
354,715,9
144,299,7
243,347,1
465,541,9
304,693,10
583,667,10
551,636,9
534,553,3
583,733,3
120,459,10
150,309,9
111,609,5
218,594,1
505,528,7
206,394,8
93,772,1
386,772,6
251,466,8
122,245,9
207,736,9
246,726,2
520,770,7
74,732,5
363,711,5
298,389,9
211,543,1
231,454,7
17,788,4
388,629,3
469,623,3
327,400,1
577,638,5
365,644,8
483,648,7
632,745,10
116,497,9
50,794,7
262,772,9
234,543,9
266,516,9
144,575,6
175,743,1
493,703,3
125,322,8
69,205,1
584,761,2
62,466,9
74,291,6
185,640,10
221,644,9
28,466,2
402,526,10
34,669,3
572,743,1
60,280,3
6,769,2
43,410,5
325,500,2
26,314,10
78,455,10
147,522,6
443,576,10
587,733,7
149,324,5
72,740,1
364,366,10
639,696,2
52,730,6
204,300,1
147,627,10
703,765,3
18,192,3
66,717,5
6,651,5
507,647,2
510,550,4
69,662,6
68,687,7
78,411,7
287,399,8
190,196,3
70,472,7
2,407,6
400,574,6
442,585,9
343,631,4
228,653,10
222,227,5
307,476,8
243,646,10
209,213,9
151,182,3
430,701,5
433,449,8
331,487,8
212,564,10
572,757,4
232,241,2
171,190,6
542,602,6
149,368,9
593,768,8
195,453,6
409,521,5
165,615,9
250,731,2
57,777,3
145,633,2
243,697,9
550,687,8
15,186,2
46,356,4
390,703,2
258,617,4
97,259,10
14,249,9
154,195,3
41,306,10
64,115,6
114,226,1
230,474,7
156,764,8
34,263,4
21,209,5
144,771,6
374,540,1
359,557,2
100,315,3
60,782,1
286,684,7
275,338,7
125,210,2
46,613,2
93,108,9
403,537,2
168,493,10
286,426,9
109,742,4
462,513,9
307,489,1
379,516,1
112,387,2
201,362,5
645,753,3
89,390,5
318,562,3
81,108,7
51,214,9
237,771,6
410,620,3
479,526,7
533,765,7
442,556,7
426,595,9
414,440,5
387,582,10
1,261,5
377,682,3
259,745,8
33,188,8
194,365,7
137,372,5
41,142,2
229,445,6
218,558,1
198,574,6
235,642,7
10,525,10
300,800,3
18,684,6
200,657,7
509,694,2
147,798,9
193,791,1
397,451,5
295,447,3
444,476,1
112,469,1
132,266,9
167,770,8
204,388,5
480,725,10
650,710,3
625,755,4
156,407,5
242,693,7
587,702,9
618,743,3
144,478,5
105,410,8
328,386,6
498,724,10
720,764,8
47,573,2
59,309,9
64,488,3
29,274,9
637,780,1
192,356,3
540,549,1
145,740,10
573,774,3
622,738,4
515,777,5
368,687,3
363,374,9
78,504,6
475,723,3
125,308,8
161,704,10
491,776,2
250,376,8
68,534,7
250,675,9
388,645,3
353,780,1
511,590,9
367,626,7
210,627,9
34,127,7
336,341,7
320,535,1
81,85,4
477,746,10
588,691,10
600,759,3
155,713,2
222,249,8
232,264,9
130,284,6
51,610,7
429,450,7
283,526,6
88,178,7
32,390,2
288,612,3
86,772,4
63,799,1
143,394,9
333,606,5
505,608,3
128,593,4
355,597,1
49,721,4
191,724,6
8,184,10
305,496,4
326,515,4
497,679,4
122,350,2
211,400,1
264,529,10
188,526,8
571,722,5
339,652,9
33,316,6
164,504,8
63,77,10
97,155,10
510,739,7
256,380,1
222,254,3
75,142,5
369,565,3
555,680,7
312,502,10
430,561,1
606,698,9
350,435,4
516,742,10
184,494,3
57,662,3
59,492,3
15,443,2
18,85,6
68,655,5
429,454,9
